Unnamed: 0,time,Rank,Product Names,Authors/Company,Price_std_or_min
12,8/18/2020,13,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
17,8/18/2020,18,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,258.82
18,8/18/2020,19,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
21,8/18/2020,22,Nioh 2 - PlayStation 4,Playstation,117.3
22,8/18/2020,23,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
23,8/18/2020,24,God Of War Hits - PlayStation 4,Playstation,69.38
28,8/18/2020,29,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
30,8/18/2020,31,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
35,8/18/2020,36,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
38,8/18/2020,39,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,289.0
40,8/18/2020,41,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
41,8/18/2020,42,Ratchet & Clank Hits - PlayStation 4,Playstation,49.9
44,8/18/2020,45,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
46,8/18/2020,47,Days Gone - PlayStation 4,Playstation,97.65
49,8/18/2020,50,Control - Edição Padrão - PlayStation 4,Playstation,149.99
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,285.0
7,8/18/2020,8,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
14,8/18/2020,15,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
16,8/18/2020,17,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.0
19,8/18/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
25,8/18/2020,26,God Of War Hits - PlayStation 4,Playstation,69.38
26,8/18/2020,27,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
28,8/18/2020,29,Nioh 2 - PlayStation 4,Playstation,117.3
30,8/18/2020,31,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
32,8/18/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,260.1
40,8/18/2020,41,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
42,8/18/2020,43,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
44,8/18/2020,45,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
45,8/18/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
47,8/18/2020,48,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
48,8/18/2020,49,Ratchet & Clank Hits - PlayStation 4,Playstation,49.9
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,285.0
7,8/18/2020,8,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
14,8/18/2020,15,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
16,8/18/2020,17,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.0
19,8/18/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
25,8/18/2020,26,God Of War Hits - PlayStation 4,Playstation,69.38
26,8/18/2020,27,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
28,8/18/2020,29,Nioh 2 - PlayStation 4,Playstation,117.3
30,8/18/2020,31,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
32,8/18/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,260.1
40,8/18/2020,41,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
42,8/18/2020,43,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
44,8/18/2020,45,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
45,8/18/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
47,8/18/2020,48,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
48,8/18/2020,49,Ratchet & Clank Hits - PlayStation 4,Playstation,49.9
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,289.9
7,8/18/2020,8,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
14,8/18/2020,15,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
16,8/18/2020,17,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.0
19,8/18/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
25,8/18/2020,26,God Of War Hits - PlayStation 4,Playstation,69.38
26,8/18/2020,27,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
28,8/18/2020,29,Nioh 2 - PlayStation 4,Playstation,117.3
30,8/18/2020,31,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
32,8/18/2020,33,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,260.1
40,8/18/2020,41,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
42,8/18/2020,43,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
44,8/18/2020,45,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
45,8/18/2020,46,FIFA 19 - PlayStation 4,Playstation,49.9
47,8/18/2020,48,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
48,8/18/2020,49,Ratchet & Clank Hits - PlayStation 4,Playstation,49.9
2,8/18/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,289.9
7,8/18/2020,8,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
15,8/18/2020,16,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.0
18,8/18/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
21,8/18/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
22,8/18/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
23,8/18/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
27,8/18/2020,28,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
30,8/18/2020,31,Nioh 2 - PlayStation 4,Playstation,117.3
31,8/18/2020,32,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/18/2020,33,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,260.1
39,8/18/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
42,8/18/2020,43,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/18/2020,46,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
46,8/18/2020,47,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
49,8/18/2020,50,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
2,8/18/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,289.9
7,8/18/2020,8,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
15,8/18/2020,16,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
18,8/18/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
21,8/18/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
22,8/18/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
23,8/18/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
27,8/18/2020,28,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
30,8/18/2020,31,Nioh 2 - PlayStation 4,Playstation,117.3
31,8/18/2020,32,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/18/2020,33,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
39,8/18/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
42,8/18/2020,43,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/18/2020,46,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
46,8/18/2020,47,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
49,8/18/2020,50,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
2,8/18/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,289.9
7,8/18/2020,8,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
15,8/18/2020,16,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
18,8/18/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
21,8/18/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
22,8/18/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
23,8/18/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
27,8/18/2020,28,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
30,8/18/2020,31,Nioh 2 - PlayStation 4,Playstation,117.3
31,8/18/2020,32,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/18/2020,33,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
39,8/18/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
42,8/18/2020,43,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/18/2020,46,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
46,8/18/2020,47,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
49,8/18/2020,50,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
2,8/18/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,289.9
7,8/18/2020,8,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
15,8/18/2020,16,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
18,8/18/2020,19,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
21,8/18/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
22,8/18/2020,23,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
23,8/18/2020,24,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
27,8/18/2020,28,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
30,8/18/2020,31,Nioh 2 - PlayStation 4,Playstation,109.0
31,8/18/2020,32,God Of War Hits - PlayStation 4,Playstation,69.38
32,8/18/2020,33,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
37,8/18/2020,38,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
39,8/18/2020,40,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
42,8/18/2020,43,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
45,8/18/2020,46,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
46,8/18/2020,47,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
49,8/18/2020,50,Headset sem Fio Série Ouro Edição Limitada The Last of Us Part II,Playstation,528.99
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.9
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.1
11,8/18/2020,12,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
19,8/18/2020,20,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
22,8/18/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
23,8/18/2020,24,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
26,8/18/2020,27,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
31,8/18/2020,32,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
34,8/18/2020,35,Nioh 2 - PlayStation 4,Playstation,109.0
35,8/18/2020,36,God Of War Hits - PlayStation 4,Playstation,69.38
36,8/18/2020,37,FIFA 19 - PlayStation 4,Playstation,49.9
39,8/18/2020,40,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
42,8/18/2020,43,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
43,8/18/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
49,8/18/2020,50,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.9
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.91
11,8/18/2020,12,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
19,8/18/2020,20,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
22,8/18/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
23,8/18/2020,24,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
26,8/18/2020,27,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
31,8/18/2020,32,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
34,8/18/2020,35,Nioh 2 - PlayStation 4,Playstation,109.0
35,8/18/2020,36,God Of War Hits - PlayStation 4,Playstation,69.38
36,8/18/2020,37,FIFA 19 - PlayStation 4,Playstation,49.9
39,8/18/2020,40,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
42,8/18/2020,43,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
43,8/18/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
49,8/18/2020,50,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
3,8/18/2020,4,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,259.9
8,8/18/2020,9,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
9,8/18/2020,10,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.91
11,8/18/2020,12,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,237.99
19,8/18/2020,20,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
22,8/18/2020,23,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
23,8/18/2020,24,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
24,8/18/2020,25,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
26,8/18/2020,27,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
31,8/18/2020,32,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
34,8/18/2020,35,Nioh 2 - PlayStation 4,Playstation,109.0
35,8/18/2020,36,God Of War Hits - PlayStation 4,Playstation,69.38
36,8/18/2020,37,FIFA 19 - PlayStation 4,Playstation,49.9
39,8/18/2020,40,Monster Hunter Iceborne PlayStation 4,Playstation,163.99
42,8/18/2020,43,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
43,8/18/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
49,8/18/2020,50,Cyber Punk 2077 - Edição Padrão - PlayStation 4,Playstation,248.99
2,8/19/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
5,8/19/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
12,8/19/2020,13,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.91
15,8/19/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,254.91
19,8/19/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
21,8/19/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
23,8/19/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
24,8/19/2020,25,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
25,8/19/2020,26,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
28,8/19/2020,29,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
31,8/19/2020,32,Nioh 2 - PlayStation 4,Playstation,117.3
33,8/19/2020,34,God Of War Hits - PlayStation 4,Playstation,69.38
38,8/19/2020,39,Predator: Hunting Grounds - PlayStation 4,Playstation,118.0
39,8/19/2020,40,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
40,8/19/2020,41,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
46,8/19/2020,47,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
47,8/19/2020,48,Days Gone - PlayStation 4,Playstation,97.65
49,8/19/2020,50,Bloodborne Hits - PlayStation 4,Playstation,52.99
2,8/19/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,263.05
5,8/19/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
12,8/19/2020,13,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.91
15,8/19/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,254.91
19,8/19/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
21,8/19/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
23,8/19/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
24,8/19/2020,25,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
25,8/19/2020,26,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,Playstation,299.9
28,8/19/2020,29,Controle Dualshock 4 - PlayStation 4 - Camuflado,Playstation,358.0
31,8/19/2020,32,Nioh 2 - PlayStation 4,Playstation,117.3
33,8/19/2020,34,God Of War Hits - PlayStation 4,Playstation,69.38
38,8/19/2020,39,Predator: Hunting Grounds - PlayStation 4,Playstation,118.0
39,8/19/2020,40,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
40,8/19/2020,41,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,117.9
46,8/19/2020,47,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,131.83
47,8/19/2020,48,Days Gone - PlayStation 4,Playstation,97.65
49,8/19/2020,50,Bloodborne Hits - PlayStation 4,Playstation,52.99
2,8/19/2020,3,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,254.8
5,8/19/2020,6,Controle Dualshock 4 - PlayStation 4 - Berry Blue,Playstation,299.0
12,8/19/2020,13,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,422.91
15,8/19/2020,16,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,254.91
19,8/19/2020,20,Controle Dualshock 4 - PlayStation 4 - Azul,Playstation,282.34
21,8/19/2020,22,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.99
23,8/19/2020,24,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,259.9
24,8/19/2020,25,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,61.05
