Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
47355,Tachyon Project,tachyon-project,Action,,XOne,Eclipse Games,Eclipse Games,,,,,,,,,,2015,,http://www.vgchartz.com/game/86382/tachyon-project/?region=All,1,,/games/boxart/full_9859482AmericaFrontccc.jpg
47424,Tales from the Borderlands,tales-from-the-borderlands,Adventure,,XOne,Telltale Games,Telltale Games,,,,,,,,,,2014,,http://www.vgchartz.com/game/84878/tales-from-the-borderlands/?region=All,1,,/games/boxart/full_582536PALFrontccc.jpg
47698,Tembo the Badass Elephant,tembo-the-badass-elephant,Platform,,XOne,Sega,Game Freak,,,,,,,,,,2015,,http://www.vgchartz.com/game/85257/tembo-the-badass-elephant/?region=All,1,,/games/boxart/default.jpg
47855,Tetris Ultimate,tetris-ultimate,Puzzle,E,XOne,Ubisoft,Ubisoft Montreal,,,,,,,,,,2014,29th Jul 18,http://www.vgchartz.com/game/83270/tetris-ultimate/?region=All,1,,/games/boxart/full_2159218AmericaFrontccc.jpg
47960,The Banner Saga,the-banner-saga,Role-Playing,,XOne,Versus Evil,Stoic Studio,,,,,,,,,,2016,,http://www.vgchartz.com/game/86363/the-banner-saga/?region=All,1,,/games/boxart/default.jpg
47964,The Banner Saga 2,the-banner-saga-2,Role-Playing,,XOne,Versus Evil,Stoic Studio,,,,,,,,,,2016,,http://www.vgchartz.com/game/84960/the-banner-saga-2/?region=All,1,,/games/boxart/default.jpg
47993,The Binding of Isaac: Rebirth,the-binding-of-isaac-rebirth,Action,,XOne,Nicalis,Nicalis,,,,,,,,,,2015,06th Aug 18,http://www.vgchartz.com/game/96807/the-binding-of-isaac-rebirth/?region=All,1,,/games/boxart/full_8150250AmericaFrontccc.jpg
48019,The Book of Unwritten Tales 2,the-book-of-unwritten-tales-2,Adventure,T,XOne,Nordic Games,KING Art Games,,,,,,,,,,2015,17th Dec 18,http://www.vgchartz.com/game/86120/the-book-of-unwritten-tales-2/?region=All,1,,/games/boxart/full_1108838AmericaFrontccc.jpg
48152,The Escapists,the-escapists,Action,,XOne,Team17 Software,Mouldy Toof Studios,,,,,,,,,,2015,,http://www.vgchartz.com/game/84138/the-escapists/?region=All,1,,/games/boxart/full_3333334PALFrontccc.jpg
48155,The Escapists: The Walking Dead,the-escapists-the-walking-dead,Action,,XOne,Team17 Software,Team17 Software,,,,,,,,,,2015,21st Sep 18,http://www.vgchartz.com/game/85961/the-escapists-the-walking-dead/?region=All,1,,/games/boxart/full_1539171PALFrontccc.jpg
48475,The Legend of Korra (2014),the-legend-of-korra-2014,Action,,XOne,Activision,PlatinumGames,,,,,,,,,,2014,,http://www.vgchartz.com/game/83284/the-legend-of-korra-2014/?region=All,1,,/games/boxart/full_3710644AmericaFrontccc.jpg
48775,The Sexy Brutale,the-sexy-brutale,Adventure,,XOne,Tequila Works,Tequila Works,,,,,,,,,,2017,,http://www.vgchartz.com/game/171079/the-sexy-brutale/?region=All,1,,/games/boxart/full_6018238AmericaFrontccc.jpeg
48982,The Walking Dead: Michonne,the-walking-dead-michonne,Adventure,,XOne,Telltale Games,Telltale Games,,,,,,,,,,2016,,http://www.vgchartz.com/game/86253/the-walking-dead-michonne/?region=All,1,,/games/boxart/full_9052592AmericaFrontccc.jpeg
48984,The Walking Dead: Season Three,the-walking-dead-season-three,Action,,XOne,Telltale Games,Telltale Games,,,,,,,,,,2020,,http://www.vgchartz.com/game/83843/the-walking-dead-season-three/?region=All,1,,/games/boxart/default.jpg
49051,There Came an Echo,there-came-an-echo,Misc,,XOne,Iridium,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/81230/there-came-an-echo/?region=All,1,,/games/boxart/default.jpg
49105,Threes!,threes,Puzzle,,XOne,Sirvo LLC,Sirvo LLC,,,,,,,,,,2014,,http://www.vgchartz.com/game/82990/threes/?region=All,1,,/games/boxart/default.jpg
50370,Unmechanical,unmechanical,Puzzle,,XOne,Grip Games,Grip Games,,,,,,,,,,2015,,http://www.vgchartz.com/game/85074/unmechanical/?region=All,1,,/games/boxart/full_1570966AmericaFrontccc.jpg
50394,Unravel,unravel,Platform,,XOne,Electronic Arts,ColdWood Interactive,,,,,,,,,,2016,,http://www.vgchartz.com/game/86410/unravel/?region=All,1,,/games/boxart/full_7851577AmericaFrontccc.jpg
50508,Valiant Hearts: The Great War,valiant-hearts-the-great-war,Adventure,T,XOne,Ubisoft,Ubisoft Montpellier,,,,,,,,,,2014,06th Jan 18,http://www.vgchartz.com/game/75698/valiant-hearts-the-great-war/?region=All,1,,/games/boxart/full_8774436AmericaFrontccc.png
51129,We Sing (2016),we-sing-2016,Music,T,XOne,THQ Nordic,THQ Nordic,,,,,,,,,,2016,07th Sep 18,http://www.vgchartz.com/game/149173/we-sing-2016/?region=All,1,,/games/boxart/full_9196031AmericaFrontccc.jpg
51269,Whore of the Orient,whore-of-the-orient,Misc,,XOne,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,2020,,http://www.vgchartz.com/game/71724/whore-of-the-orient/?region=All,1,,/games/boxart/default.jpg
51580,Wonder Boy: The Dragon's Trap (Remake),wonder-boy-the-dragons-trap-remake,Platform,E10,XOne,DotEmu,Lizardcube,,,,,,,,,,2017,10th Aug 18,http://www.vgchartz.com/game/188496/wonder-boy-the-dragons-trap-remake/?region=All,1,,/games/boxart/full_6237980AmericaFrontccc.jpg
51591,WonderFlick,wonderflick,Misc,,XOne,Level 5,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/75369/wonderflick/?region=All,1,,/games/boxart/default.jpg
51604,Woodcutter Simulator 2016,woodcutter-simulator-2016,Action,,XOne,Namco Bandai Games,Unknown,,,,,,,,,,2015,,http://www.vgchartz.com/game/85979/woodcutter-simulator-2016/?region=All,1,,/games/boxart/default.jpg
51621,Woolfe: The Red Hood Diaries,woolfe-the-red-hood-diaries,Adventure,,XOne,GriN Multimedia,GriN Multimedia,,,,,,,,,,2020,,http://www.vgchartz.com/game/83018/woolfe-the-red-hood-diaries/?region=All,1,,/games/boxart/default.jpg
51767,World to the West,world-to-the-west,Action-Adventure,,XOne,Rain Games,Rain Games,,,,,,,,,,2017,07th Sep 18,http://www.vgchartz.com/game/159862/world-to-the-west/?region=All,1,,/games/boxart/full_2412072PALFrontccc.jpg
51797,Worms Battlegrounds,worms-battlegrounds,Strategy,E10,XOne,Team17 Software,Team17,,,,,,,,,,2015,25th May 18,http://www.vgchartz.com/game/78732/worms-battlegrounds/?region=All,1,,/games/boxart/full_5661150PALFrontccc.jpg
51848,Wulverblade,wulverblade,Action,,XOne,Darkwind Media,Darkwind Media,,,,,,,,,,2018,,http://www.vgchartz.com/game/82915/wulverblade/?region=All,1,,/games/boxart/full_8208090AmericaFrontccc.jpeg
51965,Xbox Fitness,xbox-fitness,Misc,,XOne,Microsoft Studios,Sumo Digital,,,,,,,,,,2013,09th Aug 18,http://www.vgchartz.com/game/77056/xbox-fitness/?region=All,1,,/games/boxart/full_1023904AmericaFrontccc.png
52581,The Dark Pictures: Man of Medan,the-dark-pictures-man-of-medan,Adventure,,XOne,Bandai Namco Entertainment,Bandai Namco,,,,,,,,,,2019,11th Nov 18,http://www.vgchartz.com/game/223045/the-dark-pictures-man-of-medan/?region=All,1,,/games/boxart/default.jpg
52587,The Infectious Madness of Doctor Dekker,the-infectious-madness-of-doctor-dekker,Adventure,,XOne,Wales Interactive Ltd.,D'Avekki Studios Limited,,,,,,,,,,2018,04th Jun 18,http://www.vgchartz.com/game/222062/the-infectious-madness-of-doctor-dekker/?region=All,1,7,/games/boxart/full_4351293AmericaFrontccc.jpg
52605,2064: Read Only Memories,2064-read-only-memories,Adventure,,XOne,MidBoss,MidBoss,,,,,,,,,,2017,20th Aug 18,http://www.vgchartz.com/game/222667/2064-read-only-memories/?region=All,1,,/games/boxart/full_4386298AmericaFrontccc.jpg
52619,99Vidas,99vidas,Action,,XOne,Unknown,QUByte Interactive,,,,,,,,,,2018,08th Mar 19,http://www.vgchartz.com/game/223791/99vidas/?region=All,1,,/games/boxart/default.jpg
52627,A Hat in Time,a-hat-in-time,Platform,,XOne,Humble Bundle,Gears for Breakfast,,,,,,,,,,2017,31st Jul 18,http://www.vgchartz.com/game/222413/a-hat-in-time/?region=All,1,,/games/boxart/full_7593832AmericaFrontccc.jpg
52630,A King's Tale: Final Fantasy XV,a-kings-tale-final-fantasy-xv,Action,,XOne,Square Enix,Empty Clip Studios,,,,,,,,,,2016,18th Dec 18,http://www.vgchartz.com/game/223215/a-kings-tale-final-fantasy-xv/?region=All,1,,/games/boxart/full_833006AmericaFrontccc.jpg
52632,A Plague Tale: Innocence,a-plague-tale-innocence,Action-Adventure,,XOne,Focus Home Interactive,Asobo Studio,,,,,,,,,,2019,01st Apr 19,http://www.vgchartz.com/game/224585/a-plague-tale-innocence/?region=All,1,,/games/boxart/full_2880797AmericaFrontccc.jpg
52646,ACA NEOGEO 2020 SUPER BASEBALL,aca-neogeo-2020-super-baseball,Sports,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220988/aca-neogeo-2020-super-baseball/?region=All,1,,/games/boxart/full_37642AmericaFrontccc.jpg
52650,ACA NEOGEO AERO FIGHTERS 2,aca-neogeo-aero-fighters-2,Shooter,,XOne,Hamster Corporation,Video System,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220961/aca-neogeo-aero-fighters-2/?region=All,1,,/games/boxart/full_7725054AmericaFrontccc.jpg
52653,ACA NEOGEO AERO FIGHTERS 3,aca-neogeo-aero-fighters-3,Shooter,,XOne,Hamster Corporation,Video System,,,,,,,,,,2018,01st Apr 18,http://www.vgchartz.com/game/221744/aca-neogeo-aero-fighters-3/?region=All,1,,/games/boxart/full_5832895AmericaFrontccc.jpeg
52655,ACA NEOGEO ALPHA MISSION II,aca-neogeo-alpha-mission-ii,Shooter,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220986/aca-neogeo-alpha-mission-ii/?region=All,1,,/games/boxart/full_53127AmericaFrontccc.jpg
52658,ACA NEOGEO ART OF FIGHTING,aca-neogeo-art-of-fighting,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220977/aca-neogeo-art-of-fighting/?region=All,1,,/games/boxart/full_1808455AmericaFrontccc.jpg
52661,ACA NEOGEO ART OF FIGHTING 2,aca-neogeo-art-of-fighting-2,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220974/aca-neogeo-art-of-fighting-2/?region=All,1,,/games/boxart/full_138104AmericaFrontccc.jpg
52664,ACA NEOGEO ART OF FIGHTING 3,aca-neogeo-art-of-fighting-3,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222488/aca-neogeo-art-of-fighting-3/?region=All,1,,/games/boxart/full_3142955AmericaFrontccc.jpeg
52666,ACA NEOGEO BASEBALL STARS PROFESSIONAL,aca-neogeo-baseball-stars-professional,Sports,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222482/aca-neogeo-baseball-stars-professional/?region=All,1,,/games/boxart/full_5740890AmericaFrontccc.jpeg
52668,ACA NEOGEO BLAZING STAR,aca-neogeo-blazing-star,Shooter,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,01st Apr 18,http://www.vgchartz.com/game/221745/aca-neogeo-blazing-star/?region=All,1,,/games/boxart/full_164234AmericaFrontccc.jpeg
52670,ACA NEOGEO BLUE'S JOURNEY,aca-neogeo-blues-journey,Action,E,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220983/aca-neogeo-blues-journey/?region=All,1,,/games/boxart/full_1465444AmericaFrontccc.jpg
52673,ACA NEOGEO BURNING FIGHT,aca-neogeo-burning-fight,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220964/aca-neogeo-burning-fight/?region=All,1,,/games/boxart/full_6577770AmericaFrontccc.jpg
52676,ACA NEOGEO FATAL FURY,aca-neogeo-fatal-fury,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220967/aca-neogeo-fatal-fury/?region=All,1,,/games/boxart/full_4794166AmericaFrontccc.jpg
52679,ACA NEOGEO FATAL FURY 2,aca-neogeo-fatal-fury-2,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220971/aca-neogeo-fatal-fury-2/?region=All,1,,/games/boxart/full_1563812AmericaFrontccc.jpg
52681,ACA NEOGEO FATAL FURY 3,aca-neogeo-fatal-fury-3,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220970/aca-neogeo-fatal-fury-3/?region=All,1,,/games/boxart/full_6785317AmericaFrontccc.jpg
52685,ACA NEOGEO FATAL FURY SPECIAL,aca-neogeo-fatal-fury-special,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220976/aca-neogeo-fatal-fury-special/?region=All,1,,/games/boxart/full_8813110AmericaFrontccc.jpg
52689,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,aca-neogeo-galaxy-fight-universal-warriors,Fighting,,XOne,Hamster Corporation,SunSoft,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220990/aca-neogeo-galaxy-fight-universal-warriors/?region=All,1,,/games/boxart/full_4825061AmericaFrontccc.jpg
52693,ACA NEOGEO GHOST PILOTS,aca-neogeo-ghost-pilots,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222487/aca-neogeo-ghost-pilots/?region=All,1,,/games/boxart/full_2154087AmericaFrontccc.jpeg
52696,ACA NEOGEO Gururin,aca-neogeo-gururin,Puzzle,,XOne,Hamster Corporation,FACE,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222480/aca-neogeo-gururin/?region=All,1,,/games/boxart/full_255633AmericaFrontccc.jpeg
52698,ACA NEOGEO KARNOV'S REVENGE,aca-neogeo-karnovs-revenge,Fighting,,XOne,Hamster Corporation,Data East,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220963/aca-neogeo-karnovs-revenge/?region=All,1,,/games/boxart/full_6324750AmericaFrontccc.jpg
52701,ACA NEOGEO KING OF THE MONSTERS,aca-neogeo-king-of-the-monsters,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220981/aca-neogeo-king-of-the-monsters/?region=All,1,,/games/boxart/full_1704893AmericaFrontccc.jpg
52704,ACA NEOGEO LAST RESORT,aca-neogeo-last-resort,Shooter,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220985/aca-neogeo-last-resort/?region=All,1,,/games/boxart/full_4902736AmericaFrontccc.jpg
52707,ACA NEOGEO LEAGUE BOWLING,aca-neogeo-league-bowling,Sports,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222486/aca-neogeo-league-bowling/?region=All,1,,/games/boxart/full_6764294AmericaFrontccc.jpeg
52709,ACA NEOGEO MAGICAL DROP II,aca-neogeo-magical-drop-ii,Puzzle,,XOne,Hamster Corporation,Data East,,,,,,,,,,2017,02nd Apr 18,http://www.vgchartz.com/game/220991/aca-neogeo-magical-drop-ii/?region=All,1,,/games/boxart/full_7564144AmericaFrontccc.jpg
52712,ACA NEOGEO MAGICAL DROP III,aca-neogeo-magical-drop-iii,Puzzle,,XOne,Hamster Corporation,Data East,,,,,,,,,,2018,01st Apr 18,http://www.vgchartz.com/game/221750/aca-neogeo-magical-drop-iii/?region=All,1,,/games/boxart/full_548418AmericaFrontccc.jpeg
52715,ACA NEOGEO MAGICIAN LORD,aca-neogeo-magician-lord,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220980/aca-neogeo-magician-lord/?region=All,1,,/games/boxart/full_4089762AmericaFrontccc.jpg
52718,ACA NEOGEO METAL SLUG,aca-neogeo-metal-slug,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220945/aca-neogeo-metal-slug/?region=All,1,,/games/boxart/full_33288AmericaFrontccc.jpg
52721,ACA NEOGEO METAL SLUG 2,aca-neogeo-metal-slug-2,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220951/aca-neogeo-metal-slug-2/?region=All,1,,/games/boxart/full_3973372AmericaFrontccc.jpg
52724,ACA NEOGEO METAL SLUG 3,aca-neogeo-metal-slug-3,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220968/aca-neogeo-metal-slug-3/?region=All,1,,/games/boxart/full_3378964AmericaFrontccc.jpg
52727,ACA NEOGEO METAL SLUG X,aca-neogeo-metal-slug-x,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220947/aca-neogeo-metal-slug-x/?region=All,1,,/games/boxart/full_4120810AmericaFrontccc.jpg
52730,ACA NEOGEO Money Puzzle Exchanger,aca-neogeo-money-puzzle-exchanger,Puzzle,,XOne,Hamster Corporation,FACE,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222495/aca-neogeo-money-puzzle-exchanger/?region=All,1,,/games/boxart/full_2360143AmericaFrontccc.jpeg
52732,ACA NEOGEO MUTATION NATION,aca-neogeo-mutation-nation,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220973/aca-neogeo-mutation-nation/?region=All,1,,/games/boxart/full_3787006AmericaFrontccc.jpg
52735,ACA NEOGEO NAM-1975,aca-neogeo-nam-1975,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220948/aca-neogeo-nam-1975/?region=All,1,,/games/boxart/full_4572520AmericaFrontccc.jpg
52738,ACA NEOGEO NEO TURF MASTERS,aca-neogeo-neo-turf-masters,Sports,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220943/aca-neogeo-neo-turf-masters/?region=All,1,,/games/boxart/full_8199648AmericaFrontccc.jpg
52742,ACA NEOGEO NINJA COMBAT,aca-neogeo-ninja-combat,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222493/aca-neogeo-ninja-combat/?region=All,1,,/games/boxart/full_9762023AmericaFrontccc.jpeg
52744,ACA NEOGEO OVER TOP,aca-neogeo-over-top,Racing,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220982/aca-neogeo-over-top/?region=All,1,,/games/boxart/full_7046398AmericaFrontccc.jpg
52747,ACA NEOGEO POWER SPIKES II,aca-neogeo-power-spikes-ii,Sports,,XOne,Hamster Corporation,Video System,,,,,,,,,,2018,03rd Apr 18,http://www.vgchartz.com/game/220955/aca-neogeo-power-spikes-ii/?region=All,1,,/games/boxart/full_8475667AmericaFrontccc.jpg
52750,ACA NEOGEO PREHISTORIC ISLE 2,aca-neogeo-prehistoric-isle-2,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222484/aca-neogeo-prehistoric-isle-2/?region=All,1,,/games/boxart/full_63564AmericaFrontccc.jpeg
52752,ACA NEOGEO PULSTAR,aca-neogeo-pulstar,Shooter,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220950/aca-neogeo-pulstar/?region=All,1,,/games/boxart/full_5220342AmericaFrontccc.jpg
52755,ACA NEOGEO PUZZLED,aca-neogeo-puzzled,Puzzle,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220989/aca-neogeo-puzzled/?region=All,1,,/games/boxart/full_5826584AmericaFrontccc.jpg
52757,ACA NEOGEO REAL BOUT FATAL FURY,aca-neogeo-real-bout-fatal-fury,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,03rd Apr 18,http://www.vgchartz.com/game/220993/aca-neogeo-real-bout-fatal-fury/?region=All,1,,/games/boxart/full_2670628AmericaFrontccc.jpg
52760,ACA NEOGEO REAL BOUT FATAL FURY 2,aca-neogeo-real-bout-fatal-fury-2,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,01st Apr 18,http://www.vgchartz.com/game/221749/aca-neogeo-real-bout-fatal-fury-2/?region=All,1,,/games/boxart/full_6010373AmericaFrontccc.jpeg
52761,ACA NEOGEO REAL BOUT FATAL FURY SPECIAL,aca-neogeo-real-bout-fatal-fury-special,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,04th Apr 18,http://www.vgchartz.com/game/220962/aca-neogeo-real-bout-fatal-fury-special/?region=All,1,,/games/boxart/full_7057595AmericaFrontccc.jpg
52765,ACA NEOGEO RIDING HERO,aca-neogeo-riding-hero,Racing,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222491/aca-neogeo-riding-hero/?region=All,1,,/games/boxart/full_492739AmericaFrontccc.jpeg
52767,ACA NEOGEO ROBO ARMY,aca-neogeo-robo-army,Action,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,04th Apr 18,http://www.vgchartz.com/game/220972/aca-neogeo-robo-army/?region=All,1,,/games/boxart/full_9212973AmericaFrontccc.jpg
52770,ACA NEOGEO SAMURAI SHODOWN,aca-neogeo-samurai-shodown,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,04th Apr 18,http://www.vgchartz.com/game/220949/aca-neogeo-samurai-shodown/?region=All,1,,/games/boxart/full_6084763AmericaFrontccc.jpg
52772,ACA NEOGEO SAMURAI SHODOWN II,aca-neogeo-samurai-shodown-ii,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2017,04th Apr 18,http://www.vgchartz.com/game/220946/aca-neogeo-samurai-shodown-ii/?region=All,1,,/games/boxart/full_9071525AmericaFrontccc.jpg
52775,ACA NEOGEO SAMURAI SHODOWN III,aca-neogeo-samurai-shodown-iii,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,03rd Apr 18,http://www.vgchartz.com/game/221007/aca-neogeo-samurai-shodown-iii/?region=All,1,,/games/boxart/full_898332AmericaFrontccc.jpg
52780,ACA NEOGEO SAMURAI SHODOWN IV,aca-neogeo-samurai-shodown-iv,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222492/aca-neogeo-samurai-shodown-iv/?region=All,1,,/games/boxart/full_43835AmericaFrontccc.jpeg
52782,ACA NEOGEO SAMURAI SHODOWN V,aca-neogeo-samurai-shodown-v,Fighting,,XOne,Hamster Corporation,SNK Corporation,,,,,,,,,,2018,05th Aug 18,http://www.vgchartz.com/game/222494/aca-neogeo-samurai-shodown-v/?region=All,1,,/games/boxart/full_5391438AmericaFrontccc.jpeg
