Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
55164,SUPERHOT,superhot,Shooter,,PS4,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,2017,09th Nov 18,http://www.vgchartz.com/game/222719/superhot/?region=All,1,,/games/boxart/full_7654286AmericaFrontccc.jpg
55165,SUPERHOT VR,superhot-vr,Shooter,,PS4,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,2017,09th Nov 18,http://www.vgchartz.com/game/223034/superhot-vr/?region=All,1,,/games/boxart/full_1506043PALFrontccc.jpg
55170,Sword Art Online: Alicization Lycoris,sword-art-online-alicization-lycoris,Role-Playing,,PS4,Unknown,Bandai Namco Games,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224551/sword-art-online-alicization-lycoris/?region=All,1,,/games/boxart/default.jpg
55185,Tales of Vesperia: Definitive Edition,tales-of-vesperia-definitive-edition,Role-Playing,T,PS4,Bandai Namco Entertainment,Bandai Namco Studios,,,,,,,,,,2019,23rd Jan 19,http://www.vgchartz.com/game/222122/tales-of-vesperia-definitive-edition/?region=All,1,,/games/boxart/full_2464334AmericaFrontccc.jpg
55198,Team Sonic Racing,team-sonic-racing,Racing,E,PS4,Sega,Sumo Digital,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/222047/team-sonic-racing/?region=All,1,,/games/boxart/full_4694694AmericaFrontccc.jpg
55217,TETRA's Escape,tetras-escape,Puzzle,,PS4,Unknown,ABX Games,,,,,,,,,,,24th Jul 18,http://www.vgchartz.com/game/222396/tetras-escape/?region=All,1,,/games/boxart/default.jpg
55222,The 25th Ward: The Silver Case,the-25th-ward-the-silver-case,Visual Novel,M,PS4,NIS America,Grasshopper Manufacture,,,,,,,,,,2018,11th Sep 18,http://www.vgchartz.com/game/221752/the-25th-ward-the-silver-case/?region=All,1,,/games/boxart/full_6728121AmericaFrontccc.jpg
55226,The Alliance Alive HD Remastered,the-alliance-alive-hd-remastered,Role-Playing,RP,PS4,NIS America,Cattle Call,,,,,,,,,,2019,08th Apr 19,http://www.vgchartz.com/game/223872/the-alliance-alive-hd-remastered/?region=All,1,,/games/boxart/default.jpg
55230,The Aquatic Adventure of the Last Human,the-aquatic-adventure-of-the-last-human,Action-Adventure,,PS4,Digerati,YCJY,,,,,,,,,,2018,22nd Dec 18,http://www.vgchartz.com/game/223248/the-aquatic-adventure-of-the-last-human/?region=All,1,,/games/boxart/full_3793819AmericaFrontccc.jpg
55235,The Awesome Adventures of Captain Spirit,the-awesome-adventures-of-captain-spirit,Adventure,,PS4,DONTNOD Entertainment,DONTNOD Entertainment,,,,,,,,,,2018,11th Jun 18,http://www.vgchartz.com/game/222120/the-awesome-adventures-of-captain-spirit/?region=All,1,,/games/boxart/full_2725109AmericaFrontccc.jpg
55240,The Bard's Tale: Remastered and Resnarkled,the-bards-tale-remastered-and-resnarkled,Action,,PS4,Unknown,InXile Entertainment,,,,,,,,,,,18th Jul 18,http://www.vgchartz.com/game/222368/the-bards-tale-remastered-and-resnarkled/?region=All,1,,/games/boxart/default.jpg
55252,The Council,the-council,Adventure,M,PS4,Bigben Interactive,Big Bad Wolf,,,9,,,,,,,2019,18th Dec 18,http://www.vgchartz.com/game/221353/the-council/?region=All,1,,/games/boxart/full_2605470AmericaFrontccc.jpg
55257,The Culling II,the-culling-ii,Shooter,,PS4,Unknown,Xaviant,,,,,,,,,,,10th Jul 18,http://www.vgchartz.com/game/222341/the-culling-ii/?region=All,1,,/games/boxart/default.jpg
55262,The Deadly Tower of Monsters,the-deadly-tower-of-monsters,Action,T,PS4,Atlus,ACE Team,,,,,,,,,,2016,06th Jan 18,http://www.vgchartz.com/game/220366/the-deadly-tower-of-monsters/?region=All,1,,/games/boxart/default.jpg
55271,The Elder Scrolls: Legends,the-elder-scrolls-legends,Misc,,PS4,Unknown,Bethesda Game Studios,,,,,,,,,,,11th Jun 18,http://www.vgchartz.com/game/222144/the-elder-scrolls-legends/?region=All,1,,/games/boxart/full_8604411AmericaFrontccc.png
55278,The Fall Part 2: Unbound,the-fall-part-2-unbound,Action-Adventure,,PS4,Unknown,Over the Moon,,,,,,,,,,,24th Jan 18,http://www.vgchartz.com/game/220883/the-fall-part-2-unbound/?region=All,1,,/games/boxart/default.jpg
55284,The Final Station,the-final-station,Action-Adventure,,PS4,Unknown,TinyBuild Games,,,,,,,,,,,25th Apr 18,http://www.vgchartz.com/game/221917/the-final-station/?region=All,1,,/games/boxart/full_7574906AmericaFrontccc.jpg
55289,The Gardens Between,the-gardens-between,Puzzle,RP,PS4,Unknown,The Voxel Agents,,,,,,,,,,,05th Apr 18,http://www.vgchartz.com/game/221784/the-gardens-between/?region=All,1,,/games/boxart/full_9950994AmericaFrontccc.png
55294,The Hong Kong Massacre,the-hong-kong-massacre,Shooter,,PS4,Unknown,VRESKI,,,,,,,,,,,24th Feb 19,http://www.vgchartz.com/game/223702/the-hong-kong-massacre/?region=All,1,,/games/boxart/default.jpg
55312,The Last of Us: Left Behind,the-last-of-us-left-behind,Action-Adventure,,PS4,Sony Computer Entertainment,Naughty Dog,,,,,,,,,,2015,24th Sep 18,http://www.vgchartz.com/game/222883/the-last-of-us-left-behind/?region=All,1,,/games/boxart/full_9514287AmericaFrontccc.jpg
55316,The Legend of Heroes: Trails of Cold Steel,the-legend-of-heroes-trails-of-cold-steel,Role-Playing,,PS4,Xseed Games,Nihon Falcom Corporation,,,,,,,,,,2019,07th Oct 18,http://www.vgchartz.com/game/222929/the-legend-of-heroes-trails-of-cold-steel/?region=All,1,,/games/boxart/full_4684853AmericaFrontccc.jpg
55321,The LEGO Movie 2 Video Game,the-lego-movie-2-video-game,Action,E10,PS4,Warner Bros. Interactive,TT Fusion,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/223176/the-lego-movie-2-video-game/?region=All,1,,/games/boxart/full_857168AmericaFrontccc.jpg
55329,The Little Acre,the-little-acre,Adventure,,PS4,Unknown,Pewter Games Studios,,,,,,,,,,,06th Jan 18,http://www.vgchartz.com/game/220396/the-little-acre/?region=All,1,,/games/boxart/default.jpg
55339,The Mark of Kri,the-mark-of-kri,Action,,PS4,Sony Computer Entertainment,SCE San Diego Studio,,,,,,,,,,2015,24th Sep 18,http://www.vgchartz.com/game/222876/the-mark-of-kri/?region=All,1,,/games/boxart/full_878281AmericaFrontccc.jpeg
55346,The Mummy Demastered,the-mummy-demastered,Action,,PS4,WayForward Technologies,WayForward Technologies,,,,,,,,,,2017,,http://www.vgchartz.com/game/213797/the-mummy-demastered/?region=All,1,,/games/boxart/full_1588326AmericaFrontccc.jpeg
55351,The Occupation,the-occupation,Adventure,,PS4,Humble Bundle,White Paper Games,,,,,,,,,,2019,11th Sep 18,http://www.vgchartz.com/game/222759/the-occupation/?region=All,1,,/games/boxart/full_4643291AmericaFrontccc.jpg
55354,The Outer Worlds,the-outer-worlds,Role-Playing,,PS4,Unknown,Obsidian Entertainment,,,,,,,,,,,06th Dec 18,http://www.vgchartz.com/game/223133/the-outer-worlds/?region=All,1,,/games/boxart/default.jpg
55356,The Pathless,the-pathless,Adventure,,PS4,Unknown,Giant Squid Studios,,,,,,,,,,,06th Dec 18,http://www.vgchartz.com/game/223153/the-pathless/?region=All,1,,/games/boxart/default.jpg
55362,The Playroom,the-playroom,Party,,PS4,Sony Computer Entertainment,SCE Japan Studio,,,,,,,,,,2013,17th Sep 18,http://www.vgchartz.com/game/222814/the-playroom/?region=All,1,,/games/boxart/full_3032373AmericaFrontccc.jpg
55363,The Playroom VR,the-playroom-vr,Party,,PS4,Sony Interactive Entertainment,SIE Japan Studio,,,,,,,,,,2016,17th Sep 18,http://www.vgchartz.com/game/222815/the-playroom-vr/?region=All,1,,/games/boxart/full_3913377AmericaFrontccc.jpg
55364,The Quiet Man,the-quiet-man,Action,,PS4,Unknown,Human Head Studios,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224542/the-quiet-man/?region=All,1,,/games/boxart/default.jpg
55380,The Sinking City,the-sinking-city,Action-Adventure,,PS4,Bigben Interactive,Frogwares,,,,,,,,,,2019,05th Apr 19,http://www.vgchartz.com/game/224618/the-sinking-city/?region=All,1,,/games/boxart/full_3612712PALFrontccc.jpg
55385,The Spectrum Retreat,the-spectrum-retreat,Puzzle,,PS4,Unknown,Dan Smith Studios,,,,,,,,,,,16th Aug 18,http://www.vgchartz.com/game/222637/the-spectrum-retreat/?region=All,1,,/games/boxart/default.jpg
55390,The Station,the-station,Adventure,,PS4,Unknown,The Station,,,,,,,,,,,19th Feb 18,http://www.vgchartz.com/game/221119/the-station/?region=All,1,,/games/boxart/full_7102018AmericaFrontccc.jpg
55395,The Surge 2,the-surge-2,Action-Adventure,,PS4,Focus Home Interactive,DECK13 Interactive,,,,,,,,,,2019,24th Mar 19,http://www.vgchartz.com/game/224069/the-surge-2/?region=All,1,,/games/boxart/full_6640276AmericaFrontccc.jpg
55405,The Walking Dead - A Telltale Series - The Final Season,the-walking-dead-a-telltale-series-the-final-season,Visual Novel,,PS4,Telltale Games,Telltale Games,,,,,,,,,,2019,11th Sep 18,http://www.vgchartz.com/game/222751/the-walking-dead-a-telltale-series-the-final-season/?region=All,1,,/games/boxart/full_3209768AmericaFrontccc.jpg
55425,Thumper,thumper,Action,,PS4,Unknown,Drool,,,,,,,,,,,20th Feb 18,http://www.vgchartz.com/game/221121/thumper/?region=All,1,,/games/boxart/default.jpg
55434,Titan Attacks!,titan-attacks,Shooter,,PS4,Unknown,Puppy Games,,,,,,,,,,,22nd Feb 18,http://www.vgchartz.com/game/221148/titan-attacks/?region=All,1,,/games/boxart/default.jpg
55440,To All of Mankind,to-all-of-mankind,Role-Playing,,PS4,Nippon Ichi Software,Acquire,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/223661/to-all-of-mankind/?region=All,1,,/games/boxart/full_6998641JapanFrontccc.jpg
55447,Tokyo Dark: Remembrance,tokyo-dark-remembrance,Adventure,,PS4,Unknown,Mebius,,,,,,,,,,,03rd Aug 18,http://www.vgchartz.com/game/222433/tokyo-dark-remembrance/?region=All,1,,/games/boxart/default.jpg
55448,Tokyo Ghoul: re Call to Exist,tokyo-ghoul-re-call-to-exist,Action,,PS4,Bandai Namco Entertainment,Three Rings,,,,,,,,,,2019,16th Jul 18,http://www.vgchartz.com/game/222355/tokyo-ghoul-re-call-to-exist/?region=All,1,,/games/boxart/full_1001595AmericaFrontccc.jpg
55455,Tokyo Ogre Gate,tokyo-ogre-gate,Action,,PS4,Unknown,CyberConnect2,,,,,,,,,,,19th Jul 18,http://www.vgchartz.com/game/222376/tokyo-ogre-gate/?region=All,1,,/games/boxart/default.jpg
55457,Tom Clancy?s The Division 2,tom-clancys-the-division-2,Shooter,M,PS4,Ubisoft,Massive Entertainment,,,,,,,,,,2019,21st Mar 19,http://www.vgchartz.com/game/222126/tom-clancys-the-division-2/?region=All,1,,/games/boxart/full_2268088AmericaFrontccc.jpg
55461,Tooth and Tail,tooth-and-tail,Strategy,T,PS4,Pocketwatch Games,Pocketwatch Games,,,,,,,,,,2017,19th Jul 18,http://www.vgchartz.com/game/222370/tooth-and-tail/?region=All,1,,/games/boxart/full_6421296AmericaFrontccc.jpg
55473,Touhou Genso Wanderer: Lotus Labyrinth,touhou-genso-wanderer-lotus-labyrinth,Role-Playing,,PS4,Unties,AQUA STYLE,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/224014/touhou-genso-wanderer-lotus-labyrinth/?region=All,1,,/games/boxart/full_6273478JapanFrontccc.jpg
55484,Track Lab,track-lab,Music,,PS4,Sony Interactive Entertainment,Little Chicken Game Company,,,,,,,,,,2018,21st Sep 18,http://www.vgchartz.com/game/222838/track-lab/?region=All,1,,/games/boxart/full_9113407AmericaFrontccc.jpg
55489,Transference,transference,Puzzle,,PS4,Ubisoft,Ubisoft Montreal,,,,,,,,,,2018,12th Oct 18,http://www.vgchartz.com/game/222947/transference/?region=All,1,7,/games/boxart/full_9136431PALFrontccc.jpg
55494,Trials Rising,trials-rising,Simulation,T,PS4,Ubisoft,Ubisoft,,,,,,,,,,2019,25th Jan 19,http://www.vgchartz.com/game/222201/trials-rising/?region=All,1,,/games/boxart/full_586596AmericaFrontccc.jpg
55499,Trine 2: Complete Story,trine-2-complete-story,Platform,,PS4,Frozenbyte,Frozenbyte,,,,,,,,,,2013,28th Aug 18,http://www.vgchartz.com/game/222691/trine-2-complete-story/?region=All,1,,/games/boxart/full_1332259AmericaFrontccc.jpg
55500,Trine 3: The Artifacts of Power,trine-3-the-artifacts-of-power,Action-Adventure,,PS4,Frozenbyte,Frozenbyte,,,,,,,,,,2015,27th Oct 18,http://www.vgchartz.com/game/222700/trine-3-the-artifacts-of-power/?region=All,1,,/games/boxart/full_2720774AmericaFrontccc.jpg
55502,Trine 4: The Nightmare Prince,trine-4-the-nightmare-prince,Action-Adventure,,PS4,Unknown,Frozenbyte,,,,,,,,,,,27th Oct 18,http://www.vgchartz.com/game/222983/trine-4-the-nightmare-prince/?region=All,1,,/games/boxart/default.jpg
55505,Trine Enchanted Edition,trine-enchanted-edition,Action,,PS4,Frozenbyte,Frozenbyte,,,,,,,,,,2014,17th Nov 18,http://www.vgchartz.com/game/222699/trine-enchanted-edition/?region=All,1,,/games/boxart/full_482633AmericaFrontccc.jpg
55514,Tropico 6,tropico-6,Simulation,,PS4,Kalypso Media,Limbic Entertainment,,,,,,,,,,2019,20th Apr 18,http://www.vgchartz.com/game/221904/tropico-6/?region=All,1,,/games/boxart/full_8947694AmericaFrontccc.jpg
55518,Truck Driver,truck-driver,Simulation,,PS4,Unknown,Triangle Studios,,,,,,,,,,,26th Oct 18,http://www.vgchartz.com/game/222978/truck-driver/?region=All,1,,/games/boxart/default.jpg
55523,Truberbrook,truberbrook,Adventure,,PS4,Merge Games,btf,,,,,,,,,,2019,03rd Jan 19,http://www.vgchartz.com/game/223301/trberbrook/?region=All,1,,/games/boxart/full_9239003PALFrontccc.jpg
55528,Tumble VR,tumble-vr,Puzzle,,PS4,Sony Interactive Entertainment,Supermassive Games Ltd.,,,,,,,,,,2016,24th Sep 18,http://www.vgchartz.com/game/222868/tumble-vr/?region=All,1,,/games/boxart/full_9948937AmericaFrontccc.jpg
55536,Twin Mirror,twin-mirror,Adventure,,PS4,Unknown,DONTNOD Entertainment,,,,,,,,,,,30th Mar 19,http://www.vgchartz.com/game/224548/twin-mirror/?region=All,1,,/games/boxart/default.jpg
55540,Twisted Metal: Black,twisted-metal-black,Racing,,PS4,Sony Computer Entertainment,Incognito Entertainment,,,,,,,,,,2015,24th Sep 18,http://www.vgchartz.com/game/222874/twisted-metal-black/?region=All,1,,/games/boxart/full_5993713AmericaFrontccc.jpg
55562,Unexplored: Unlocked Edition,unexplored-unlocked-edition,Role-Playing,,PS4,Unknown,Ludomotion,,,,,,,,,,,07th Aug 18,http://www.vgchartz.com/game/222512/unexplored-unlocked-edition/?region=All,1,,/games/boxart/default.jpg
55566,Unravel Two,unravel-two,Platform,,PS4,Electronic Arts,ColdWood Interactive,,,,,,,,,,2018,10th Jun 18,http://www.vgchartz.com/game/222101/unravel-two/?region=All,1,,/games/boxart/full_342194AmericaFrontccc.jpg
55570,Unravel Yarny Bundle,unravel-yarny-bundle,Platform,E,PS4,Electronic Arts,ColdWood Interactive,,,,,,,,,,2018,18th Dec 18,http://www.vgchartz.com/game/223206/unravel-yarny-bundle/?region=All,1,,/games/boxart/full_6806725PALFrontccc.jpg
55593,Vane,vane,Adventure,E10,PS4,Friend & Foe,Friend & Foe,,,,,,,,,,2019,24th Mar 19,http://www.vgchartz.com/game/223157/vane/?region=All,1,6,/games/boxart/full_7529152AmericaFrontccc.jpg
55597,Vaporum,vaporum,Adventure,,PS4,Unknown,Fatbot Games,,,,,,,,,,,10th Apr 19,http://www.vgchartz.com/game/224665/vaporum/?region=All,1,,/games/boxart/default.jpg
55604,Vesta,vesta,Puzzle,E,PS4,FinalBoss Games,FinalBoss Games,,,,,,,,,,2018,21st Jan 18,http://www.vgchartz.com/game/220858/vesta/?region=All,1,,/games/boxart/full_7061607AmericaFrontccc.jpg
55608,Victor Vran: Overkill Edition,victor-vran-overkill-edition,Role-Playing,M,PS4,Wired Productions,Haemimont Games,,,,,,,,,,2017,24th Feb 19,http://www.vgchartz.com/game/220914/victor-vran-overkill-edition/?region=All,1,,/games/boxart/full_1388195AmericaFrontccc.jpg
55613,Virginia,virginia,Adventure,,PS4,Unknown,Variable State,,,,,,,,,,,06th Jan 18,http://www.vgchartz.com/game/220450/virginia/?region=All,1,,/games/boxart/full_4016688AmericaFrontccc.jpg
55627,War of the Monsters,war-of-the-monsters,Fighting,,PS4,Sony Computer Entertainment,Incognito Entertainment,,,,,,,,,,2015,24th Sep 18,http://www.vgchartz.com/game/222875/war-of-the-monsters/?region=All,1,,/games/boxart/full_4417105AmericaFrontccc.jpg
55628,War Theatre,war-theatre,Strategy,T,PS4,Arcade Distillery,Arcade Distillery,,,,,,,,,,2019,04th Apr 19,http://www.vgchartz.com/game/224599/war-theatre/?region=All,1,,/games/boxart/full_633062AmericaFrontccc.jpg
55637,Wargroove,wargroove,Strategy,E10,PS4,Chucklefish,Chucklefish,,,,,,,,,,2019,25th Jan 19,http://www.vgchartz.com/game/223353/wargroove/?region=All,1,,/games/boxart/full_7396924AmericaFrontccc.jpg
55643,Warhammer: Chaosbane,warhammer-chaosbane,Role-Playing,M,PS4,Bigben Interactive,EKO Software,,,,,,,,,,2019,04th Apr 19,http://www.vgchartz.com/game/224605/warhammer-chaosbane/?region=All,1,,/games/boxart/full_3381831AmericaFrontccc.jpg
55654,Wheels of Aurelia,wheels-of-aurelia,Visual Novel,T,PS4,Mixedbag Srl,Santa Ragione Srl,,8,,,,,,,,2016,13th May 18,http://www.vgchartz.com/game/221966/wheels-of-aurelia/?region=All,1,,/games/boxart/full_90253AmericaFrontccc.jpg
55657,Wild Arms 3,wild-arms-3,Role-Playing,,PS4,Sony Interactive Entertainment,Media.Vision,,,,,,,,,,2016,15th Sep 18,http://www.vgchartz.com/game/222816/wild-arms-3/?region=All,1,,/games/boxart/full_9344555AmericaFrontccc.jpg
55658,Wild Guns Reloaded,wild-guns-reloaded,Shooter,E10,PS4,Natsume,Natsume Atari,,,,,,,,,,2017,16th Feb 19,http://www.vgchartz.com/game/221180/wild-guns-reloaded/?region=All,1,,/games/boxart/full_3087443AmericaFrontccc.jpg
55662,WILL: A Wonderful World,will-a-wonderful-world,Visual Novel,,PS4,PM Studios,4D Door Games,,,,,,,,,,2019,17th Dec 18,http://www.vgchartz.com/game/223192/will-a-wonderful-world/?region=All,1,,/games/boxart/full_92687AmericaFrontccc.jpg
55670,Winning Post 9,winning-post-9,Sports,,PS4,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,2019,22nd Mar 19,http://www.vgchartz.com/game/223988/winning-post-9/?region=All,1,,/games/boxart/full_6380445JapanFrontccc.jpg
55679,Wizard's Symphony,wizards-symphony,Role-Playing,,PS4,Arc System Works,Arc System Works,,,,,,,,,,2019,24th Feb 19,http://www.vgchartz.com/game/223715/wizards-symphony/?region=All,1,,/games/boxart/full_7812628JapanFrontccc.png
55680,Wolfenstein: Cyberpilot,wolfenstein-cyberpilot,Shooter,,PS4,Bethesda Softworks,Machine Games,,,,,,,,,,2019,14th Jun 18,http://www.vgchartz.com/game/222209/wolfenstein-cyberpilot/?region=All,1,,/games/boxart/full_5398700AmericaFrontccc.jpg
55682,Wolfenstein: Youngblood,wolfenstein-youngblood,Shooter,RP,PS4,Bethesda Softworks,MachineGames,,,,,,,,,,2019,06th Apr 19,http://www.vgchartz.com/game/222174/wolfenstein-youngblood/?region=All,1,,/games/boxart/full_3343843AmericaFrontccc.png
55690,World End Syndrome,world-end-syndrome,Visual Novel,,PS4,Arc System Works,Arc System Works,,,,,,,,,,2018,03rd Apr 19,http://www.vgchartz.com/game/221096/world-end-syndrome/?region=All,1,,/games/boxart/full_2294305JapanFrontccc.jpg
55697,World of Final Fantasy Maxima,world-of-final-fantasy-maxima,Role-Playing,,PS4,Square Enix,Square Enix,,,,,,,,,,2018,13th Sep 18,http://www.vgchartz.com/game/222788/world-of-final-fantasy-maxima/?region=All,1,,/games/boxart/full_5532597AmericaFrontccc.jpg
55700,World of Warriors,world-of-warriors,Action,,PS4,Sony Interactive Entertainment,Saber Interactive,,,,,,,,,,2018,21st Sep 18,http://www.vgchartz.com/game/222837/world-of-warriors/?region=All,1,,/games/boxart/full_7425783AmericaFrontccc.jpg
55703,World War Z,world-war-z,Shooter,,PS4,Focus Home Interactive,Saber Interactive,,,,,,,,,,2019,20th Mar 19,http://www.vgchartz.com/game/223931/world-war-z/?region=All,1,,/games/boxart/full_9673621AmericaFrontccc.png
55711,WRC 8,wrc-8,Racing,RP,PS4,Bigben Interactive,Kylotonn Entertainment,,,,,,,,,,2019,25th Jan 19,http://www.vgchartz.com/game/223359/wrc-8/?region=All,1,,/games/boxart/full_4488326AmericaFrontccc.jpg
55716,Wreckfest,wreckfest,Racing,RP,PS4,THQ Nordic,Bugbear Entertainment,,,,,,,,,,2019,19th Dec 18,http://www.vgchartz.com/game/222965/wreckfest/?region=All,1,,/games/boxart/full_2672830AmericaFrontccc.jpg
55731,Xeno Crisis,xeno-crisis,Action,,PS4,Unknown,Bitmap Bureau,,,,,,,,,,,07th Feb 19,http://www.vgchartz.com/game/223432/xeno-crisis/?region=All,1,,/games/boxart/default.jpg
55734,Xenon Racer,xenon-racer,Racing,E,PS4,Soedesco,3DClouds.it,,,,,,,,,,2019,03rd Jan 19,http://www.vgchartz.com/game/222990/xenon-racer/?region=All,1,,/games/boxart/full_8117686AmericaFrontccc.jpg
55737,Xenon Valkyrie+,xenon-valkyrie,Platform,E,PS4,COWCAT,Diabolical Mind,,,,,,,,,,2018,01st Apr 19,http://www.vgchartz.com/game/224575/xenon-valkyrie/?region=All,1,,/games/boxart/full_9682471AmericaFrontccc.jpg
55744,Xuan Yuan Sword: The Gate of Firmament,xuan-yuan-sword-the-gate-of-firmament,Role-Playing,,PS4,Sony Interactive Entertainment,DOMO Studio,,,,,,,,,,2017,24th Jan 18,http://www.vgchartz.com/game/220889/xuan-yuan-sword-the-gate-of-firmament/?region=All,1,,/games/boxart/full_2750888JapanFrontccc.jpg
55747,Yakuza 4,yakuza-4,Adventure,,PS4,Sega,Sega,,,,,,,,,,2019,25th Jan 19,http://www.vgchartz.com/game/223350/yakuza-4/?region=All,1,,/games/boxart/full_4078189JapanFrontccc.jpg
55748,Yakuza 5,yakuza-5,Action-Adventure,,PS4,Sega,Sega,,,,,,,,,,2019,05th Apr 19,http://www.vgchartz.com/game/224616/yakuza-5/?region=All,1,,/games/boxart/full_6278319AmericaFrontccc.jpg
55756,YIIK: A Postmodern RPG,yiik-a-postmodern-rpg,Role-Playing,M,PS4,Ysbryd Games,Ackk Studios,,,,,,,,,,2019,25th Jan 19,http://www.vgchartz.com/game/221783/yiik-a-postmodern-rpg/?region=All,1,,/games/boxart/full_9067390AmericaFrontccc.jpg
